Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
020945;Carga Conferida      ;058;PKQ3736;Padronizada;Rota                     ;               ;14/10/2025;13/10/2025;22:24;WMS         ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00034;0000000;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        221,38;           
020945;Carregado            ;058;PKQ3736;Padronizada;Rota                     ;               ;14/10/2025;13/10/2025;22:24;WMS         ;1           ;0           ;0           ;0           ;00029;14/10/2025;22:24;14/10/2025;22:24;00034;0322957;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        221,38;           
020945;Saida Cdd/Fab        ;058;PKQ3736;Padronizada;Rota                     ;               ;14/10/2025;14/10/2025;08:07;portaria.pa ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00034;0000000;00000   ;Rota         ;Promax         ;14/10/2025;Padronizada;00                                                            ;        221,38;           
020945;Entrada Cdd/Fab      ;058;PKQ3736;Padronizada;Rota                     ;               ;14/10/2025;14/10/2025;18:41;samara      ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00034;0000000;00000   ;Rota         ;Promax         ;14/10/2025;Padronizada;00                                                            ;        221,38;        634
020945;PC_Fisica            ;058;PKQ3736;Padronizada;Rota                     ;               ;14/10/2025;14/10/2025;19:04;WMS         ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00034;0323001;00000   ;             ;WMS            ;14/10/2025;Padronizada;00                                                            ;        221,38;           
020945;PC_Financeira        ;058;PKQ3736;Padronizada;Rota                     ;               ;14/10/2025;14/10/2025;19:04;FECH AUTO   ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00034;0000000;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        221,38;           
020946;Gerado               ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;13/10/2025;19:30;carvalho    ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00086;0000000;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        209,77;           
020946;Emitido              ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;13/10/2025;19:38;carvalho    ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00086;0000000;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        209,77;           
020946;Carga Montada        ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;13/10/2025;22:35;WMS         ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00086;0000000;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        209,77;           
020946;Carga Conferida      ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;13/10/2025;22:56;WMS         ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00086;0000000;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        209,77;           
020946;Carregado            ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;13/10/2025;22:56;WMS         ;1           ;0           ;0           ;0           ;00022;14/10/2025;22:56;14/10/2025;22:56;00086;0291777;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        209,77;           
020946;Saida Cdd/Fab        ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;14/10/2025;08:09;portaria.pa ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00086;0000000;00000   ;Rota         ;Promax         ;14/10/2025;Padronizada;00                                                            ;        209,77;           
020946;Entrada Cdd/Fab      ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;14/10/2025;18:54;samara      ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00086;0000000;00000   ;Rota         ;Promax         ;14/10/2025;Padronizada;00                                                            ;        209,77;        645
020946;PC_Fisica            ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;14/10/2025;19:07;WMS         ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00086;0291836;00000   ;             ;WMS            ;14/10/2025;Padronizada;00                                                            ;        209,77;           
020946;PC_Financeira        ;059;PKQ8407;Padronizada;Rota                     ;               ;14/10/2025;14/10/2025;19:07;FECH AUTO   ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00086;0000000;00000   ;             ;Promax         ;14/10/2025;Padronizada;00                                                            ;        209,77;           
020947;Gerado               ;160;RDN4E94;Especial   ;Rota                     ;               ;14/10/2025;13/10/2025;19:30;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00065;0000000;00000   ;             ;Promax         ;14/10/2025;Especial   ;00                                                            ;         49,61;           
